// Infinite Space (Custom)
3401,MIN_PECOPECO,Infinite Peco,Infinite Peco,100,25000,1,162,183,1,76,83,48,0,21,10,13,5,28,5,10,12,2,2,23,0x1089,200,1564,864,576,0,0,0,0,0,0,0,925,9000,2402,20,508,200,507,900,1604,100,0,0,582,1000,0,0,0,0,4031,1
3402,MIN_DENIRO,Infinite Deniro,Infinite Deniro,100,25000,1,207,233,1,45,61,52,16,15,16,30,10,23,15,10,12,0,4,22,0x2001081,150,1288,288,576,0,0,0,0,0,0,0,955,9000,910,3000,938,1200,990,50,1001,8,1002,450,757,34,0,0,0,0,4043,1
3403,MIN_PIERE,Infinite Piere,Infinite Piere,100,25000,1,216,243,1,47,67,57,16,19,19,36,8,27,15,10,12,0,4,22,0x2001081,200,1288,288,576,0,0,0,0,0,0,0,955,9000,910,1100,938,600,992,30,1001,5,1002,400,757,31,0,0,0,0,4043,1
3404,MIN_ANDRE,Infinite Andre,Infinite Andre,100,25000,1,216,243,1,51,72,55,16,11,20,40,10,24,10,10,12,0,4,22,0x2001081,300,1288,288,384,0,0,0,0,0,0,0,955,9000,910,1000,938,500,993,50,1001,4,1002,350,757,28,0,0,0,0,4043,1
3405,MIN_GOLEM,Infinite Golem,Infinite Golem,100,25000,1,540,608,1,198,223,190,12,70,27,67,5,31,5,10,12,2,0,60,0x91,300,1608,816,396,0,0,0,0,0,0,0,999,150,953,9000,912,220,757,70,2146,5,715,200,998,350,0,0,0,0,4072,1
3406,MIN_SCORPION,Infinite Scorpion,Infinite Scorpion,100,25000,1,108,81,1,33,40,16,5,12,15,10,5,19,5,10,12,0,4,23,0x2003091,200,1564,864,576,0,0,0,0,0,0,0,990,70,904,5500,757,57,943,210,7041,100,508,200,625,20,0,0,0,0,4068,1
3407,MIN_CHONCHON,Infinite Chonchon,Infinite Chonchon,100,25000,1,45,36,1,11,14,27,0,13,4,4,0,8,5,10,12,0,4,24,0x2000081,200,1076,576,480,0,0,0,0,0,0,0,998,50,935,6500,909,1500,1205,55,601,100,742,5,1002,150,0,0,0,0,4009,1
3408,MIN_METALLER,Infinite Metaller,Infinite Metaller,100,25000,1,450,507,1,187,228,72,12,52,24,10,0,47,31,10,12,1,4,23,0x200108B,200,1708,1008,540,0,0,0,0,0,0,0,990,60,940,6500,911,400,757,49,707,20,935,3000,1914,10,0,0,0,0,4057,1
3409,MIN_SAND_MAN,Infinite Sandman,Infinite Sandman,100,25000,1,626,705,1,156,212,126,24,44,8,55,15,31,25,10,12,1,0,62,0x3885,250,1672,720,288,0,0,0,0,0,0,0,997,35,1056,5335,757,118,7043,350,1001,200,1257,1,1622,5,0,0,0,0,4101,1
3410,MIN_RAGGLER,Infinite Raggler,Infinite Raggler,100,25000,1,369,414,1,72,111,56,10,30,42,38,15,54,27,10,12,0,2,24,0x3695,200,1000,900,384,0,0,0,0,0,0,0,7053,3000,916,5000,645,200,514,200,992,90,2225,7,756,32,0,0,0,0,4186,1
3411,MIN_DRAGON_TAIL,Infinite Dragon Tail,Infinite Dragon Tail,100,25000,1,1264,1422,1,182,217,63,25,61,65,35,40,52,20,10,12,1,4,44,0x2003695,175,862,534,312,0,0,0,0,0,0,0,7064,4413,1096,400,943,800,2207,8,2226,2,601,300,602,150,0,0,0,0,4178,1
3412,MIN_GREEN_IGUANA,Infinite Green Iguana,Infinite Green Iguana,100,25000,1,486,548,1,139,174,96,18,58,42,22,5,45,17,10,12,1,2,42,0x83,200,1152,1152,480,0,0,0,0,0,0,0,521,1500,903,1000,520,1000,511,1000,528,2000,606,10,6264,500,0,0,0,0,4377,1
3413,MIN_SEE_OTTER,Infinite Sea Otter,Infinite Sea Otter,100,25000,1,428,480,1,83,125,31,18,32,26,33,26,41,28,10,12,1,2,61,0x3885,190,1132,583,532,0,0,0,0,0,0,0,722,150,965,5500,7065,4365,725,50,726,50,746,650,7053,1200,0,0,0,0,4326,1
3414,MIN_GALAPAGO,Infinite Galapago,Infinite Galapago,100,25000,1,342,386,1,68,103,70,16,30,28,29,18,30,16,10,12,0,2,22,0x108B,165,1430,1080,1080,0,0,0,0,0,0,0,7053,5335,6263,500,508,3500,606,100,6264,500,5111,1,582,1000,0,0,0,0,4152,1
3415,MIN_FUR_SEAL,Infinite Seal,Infinite Seal,100,25000,1,360,405,1,87,127,42,16,37,40,30,39,35,19,10,12,1,2,21,0x3885,200,1612,622,583,0,0,0,0,0,0,0,912,4365,510,250,2310,5,7053,1200,1452,1,525,200,746,120,0,0,0,0,4312,1
3416,MIN_ALLIGATOR,Infinite Alligator,Infinite Alligator,100,25000,1,486,548,1,150,187,62,30,47,48,24,15,36,26,10,12,1,2,21,0x91,200,1100,900,480,0,0,0,0,0,0,0,912,1000,1099,600,7003,2000,608,50,0,0,0,0,756,129,0,0,0,0,4252,1
3417,MIN_MEGALODON,Infinite Megalodon,Infinite Megalodon,100,25000,1,342,386,1,117,149,52,28,35,24,30,28,29,15,10,12,1,1,29,0x81,200,2492,792,432,0,0,0,0,0,0,0,959,5500,932,1500,510,80,717,120,719,10,603,2,624,20,0,0,0,0,4067,1
3418,MIN_TRI_JOINT,Infinite Tri Joint,Infinite Tri Joint,100,25000,1,347,297,1,278,306,22,5,1,33,24,10,55,20,10,12,0,4,22,0x2003695,200,860,660,624,0,0,0,0,0,0,0,7053,100,943,380,606,200,993,160,1001,140,0,0,757,106,0,0,0,0,4308,1
3419,MIN_MEGALITH,Infinite Megalith,Infinite Megalith,100,25000,1,594,669,9,116,146,66,18,57,14,35,10,90,3,10,12,2,0,80,0x84,200,1332,1332,672,0,0,0,0,0,0,0,912,100,7049,1000,617,1,0,0,0,0,985,61,757,207,0,0,0,0,4200,1
3420,MIN_DRYAD,Infinite Dryad,Infinite Dryad,100,25000,1,837,939,3,266,301,153,8,54,14,40,35,67,10,10,12,1,3,82,0x3885,170,950,2520,576,0,0,0,0,0,0,0,7197,5335,7198,1000,7188,3000,6265,500,1964,1,7939,100,7100,3000,0,0,0,0,4177,1
3421,MIN_TOAD,Infinite Toad,Infinite Toad,100,900000,1,162,183,1,70,89,24,6,32,19,27,10,24,5,10,12,1,5,21,0x6203695,200,1236,336,432,0,0,0,0,0,0,0,2244,50,518,2000,729,1000,7938,500,970,100,971,100,5125,1000,6905,10000,0,0,4642,1
3422,MIN_VAGABOND_WOLF,Infinite Vagabond Wolf,Infinite Vagabond Wolf,100,900000,1422,2601,1,399,445,60,102,51,72,63,55,29,90,15,10,12,1,2,22,0x6203695,150,1048,648,432,0,0,0,0,0,0,0,2248,200,920,8000,728,1500,1148,100,2521,1000,7938,500,626,50,6905,10000,0,0,4643,1
3423,MIN_VOCAL,Infinite Vocal,Infinite Vocal,100,900000,1,99,79,1,71,82,77,26,77,26,26,30,53,40,10,12,1,4,22,0x2003695,200,1080,648,480,0,0,0,0,0,0,0,2247,50,940,8000,721,1000,752,1500,2420,1000,7938,500,1917,10,6905,10000,0,0,4644,1
3424,MIN_ECLIPSE,Infinite Eclipse,Infinite Eclipse,100,900000,207,233,1,60,80,50,20,20,28,35,17,27,5,5,10,12,1,2,60,0x6203695,200,1456,456,336,0,0,0,0,0,0,0,2250,200,507,8000,727,1200,7938,500,706,30,622,50,2355,1000,6905,10000,0,0,4645,1
3425,MIN_CHIMERA,Infinite Chimera,Infinite Chimera,100,900000,1,5168,4698,1,980,1128,159,10,1,38,110,88,83,85,10,12,2,2,63,0x6203695,200,772,672,360,0,0,0,0,0,0,0,7054,5335,1048,2500,568,1000,1306,1,7295,1500,1364,1,984,160,6905,10000,0,0,4646,1
3426,MIN_EDDGA,Infinite Eddga,Infinite Eddga,100,1850000,1000000,198000,148500,1,866,1342,166,70,92,80,103,66,90,85,10,12,2,2,23,0x6283695,300,872,1344,432,99000,1029,5000,1030,1000,994,3000,1133,150,2268,250,518,10000,1258,500,1030,250,985,2300,13046,100,6905,10000,0,0,4648,1
3427,MIN_OSIRIS,Infinite Osiris,Infinite Osiris,100,2850000,2000000,245520,200880,1,1580,2483,172,164,97,99,86,131,145,67,10,12,1,1,89,0x6283695,100,1072,672,384,122760,603,4000,608,3000,751,500,617,2000,1232,150,2235,200,1255,600,1009,1000,5053,150,1285,100,6905,10000,0,0,4647,1
3428,MIN_PHREEONI,Infinite Phreeoni,Infinite Phreeoni,100,4750000,4000000,116000,180000,1,630,1597,269,98,88,70,112,87,102,71,10,12,2,2,60,0x6283695,200,1020,1020,288,58000,1008,500,730,1000,1000,4000,1015,9700,1223,500,1236,150,1014,5000,2288,300,985,2900,13047,100,6905,10000,0,0,4649,1
3429,MIN_ORK_HERO,Infinite Orc Hero,Infinite Orc Hero,100,6650000,6000000,106920,97200,1,662,1103,197,70,97,82,107,71,144,43,10,12,2,7,42,0x6283695,150,1678,780,648,53460,725,2000,607,1500,999,5000,968,9700,10018,500,1366,150,2106,250,1124,1000,985,4559,1387,100,6905,10000,0,0,4650,1
3430,MIN_TAO_GUNKA,Infinite Tao Gunka,Infinite Tao Gunka,100,8550000,8000000,900000,720000,2,2890,4150,404,143,135,175,98,110,199,66,10,12,2,6,60,0x6283695,150,1020,288,144,450000,984,6000,617,3000,505,6000,7300,4850,7067,4850,728,1000,2296,400,504,3000,12738,200,2231,5,6905,10000,0,0,4651,1
